customer_id,age,income,account_balance,transaction_amount,tenure_months,num_products,credit_score,digital_banking_usage,complaint_count,branch_id,transaction_type,churned,is_suspicious_transaction
1421,74,57210.64596892404,8798.859915505072,1506.0324157975128,2,5,670.9178779776828,4,0,BR001,Deposit,1,0
1422,18,45994.97955079307,5213.006301375067,538.4449477348671,68,1,759.0845863103773,15,0,BR003,Deposit,0,0
1423,71,20665.468256180888,8733.915935182704,116.24791365075757,128,5,760.2959454259766,26,1,BR004,Bill Payment,0,0
1424,72,37468.89480534701,16489.921747617227,120.72183518511537,77,1,638.3795303712162,3,0,BR003,Withdrawal,0,0
1425,68,81058.05284342324,0.0,415.1465326067358,24,3,768.8568025499785,7,1,BR004,Transfer,1,0
1426,57,71937.52089581438,26851.5323384881,50.04375061785626,112,2,670.7679662874805,7,1,BR001,Deposit,1,0
1427,32,75860.37843673394,17173.726461141625,1184.9915814355393,176,1,783.8147737954416,16,2,BR001,Withdrawal,1,0
1428,38,24397.248022868444,7177.079061383564,101.86034351161881,173,4,626.715011131456,2,0,BR001,Bill Payment,0,0
1429,64,56292.056357741385,19320.664060978506,3166.9312673836066,119,4,690.3681880653687,26,0,BR002,Bill Payment,0,0
1430,26,95080.00173820581,23001.14160365797,273.86038657084384,36,2,664.6882879236408,33,1,BR001,Transfer,0,0
1431,70,62887.397082974225,9026.957553578055,590.3650886691623,2,1,772.9221260096,20,0,BR003,Bill Payment,1,0
1432,26,37009.515838272324,10050.736892114448,5.0,127,2,662.4053148403681,23,1,BR004,Transfer,1,0
1433,27,62544.74872145617,25441.267921257044,878.3772166475165,105,3,696.0286029691771,28,2,BR003,Bill Payment,0,0
1434,69,48037.61679596451,31070.776322262886,125.8854183651646,18,2,734.4767978364134,38,1,BR002,Bill Payment,0,0
1435,74,72340.93931879873,12264.920918112968,440.97191989768373,177,3,737.1680938118284,5,1,BR003,Deposit,1,0
1436,70,65451.99833552973,1576.0708761992319,656.692057270712,8,4,761.086682523122,13,0,BR004,Withdrawal,0,0
1437,43,76952.52660981039,7764.580605678974,71.7213618686054,15,3,713.7787343791267,13,0,BR004,Deposit,1,0
1438,58,38205.68021116752,21297.141700222808,233.72391306442154,145,1,669.7225759304118,36,1,BR001,Transfer,0,0
1439,52,55128.23548936783,2728.0623358758494,272.357773713829,23,1,674.5210878248874,23,1,BR002,Deposit,0,0
1440,69,88989.5555107804,10125.45120216883,149.6560390430491,93,1,700.7970620645328,12,0,BR002,Bill Payment,1,0
1441,42,35205.83880241941,14633.263932884667,262.92351064143077,155,1,716.4714733252068,0,1,BR003,Bill Payment,0,0
1442,43,42931.53564712047,3695.5678223309933,152.8238607297079,165,5,688.6979846506094,11,1,BR001,Withdrawal,0,0
1443,28,69384.5408198254,21867.91105688469,178.9824549328222,49,3,700.3442394675883,23,0,BR001,Transfer,0,0
1444,55,71308.05645984341,18245.707636839372,442.6551777466642,64,1,592.7922297599526,36,1,BR001,Bill Payment,0,0
1445,19,54245.303459659066,30085.91318572763,400.5143135383294,34,2,745.7148699118275,19,4,BR004,Withdrawal,0,0
1446,24,58874.4765819453,19033.14806271995,105.72464113499097,18,2,711.67786022226,5,1,BR002,Withdrawal,1,0
1447,35,76730.96235422412,3351.9932799056533,911.0902066949077,64,5,769.1309289478762,11,0,BR003,Bill Payment,0,0
1448,44,83691.97003871709,16773.32154818272,794.4928323260071,106,3,699.0112355184959,20,0,BR003,Bill Payment,1,0
1449,51,41477.123363625295,20892.195061642706,284.5923331902935,74,3,577.3121695034749,2,0,BR003,Transfer,0,0
1450,44,73015.0294538149,21355.309327128118,227.13532001688162,102,3,673.9087667485328,26,1,BR001,Withdrawal,0,0
1451,34,98264.35200012589,5008.420668983374,189.19104797998065,172,5,685.0049053817108,35,0,BR002,Withdrawal,0,0
1452,60,62450.374650055084,3932.960678800723,491.39899458443307,17,3,751.003231380352,16,0,BR002,Withdrawal,0,0
1453,61,41243.538616652586,1743.2659280188964,445.48962810602796,141,3,554.0808518840623,14,0,BR004,Transfer,0,0
1454,68,40225.97800580124,26442.587947249798,87.35226821300037,52,1,701.8825661864255,38,1,BR004,Withdrawal,0,0
1455,71,61463.776291138995,17605.909414578346,445.2362762477243,170,3,734.9572651055314,3,0,BR004,Deposit,0,0
1456,41,87788.6407070876,4609.032382121603,116.37157197177126,64,1,652.6958480302936,16,0,BR003,Deposit,1,0
1457,42,64103.37130337433,13144.700448814085,7.493081249291506,34,1,704.2239606871793,37,0,BR003,Withdrawal,0,0
1458,24,69163.10355793042,10886.814179390785,480.5354142074547,95,3,655.1074443595109,10,1,BR002,Deposit,0,0
1459,69,43080.482992176316,3246.766779308855,414.0225027744351,87,2,647.9298946745727,11,0,BR004,Deposit,0,0
1460,23,86628.58792548405,12325.655495609428,211.60212590895532,102,4,670.4106104908078,31,0,BR003,Transfer,0,0
1461,70,39795.5114343622,13716.257589483952,298.3543388986225,161,2,649.2515605273093,26,0,BR004,Withdrawal,0,0
1462,41,53901.077346024074,29381.277851867093,1176.2643072052194,140,3,746.8532818355433,26,1,BR004,Transfer,1,0
1463,50,78858.12696501847,6098.812268103542,361.7450431639064,76,3,647.5533686215235,39,2,BR002,Withdrawal,0,0
1464,66,20132.5070369615,0.0,429.04209165264336,19,2,635.796299506645,28,2,BR002,Bill Payment,0,0
1465,46,68827.14529308557,2559.4163817962053,26.418025766654168,137,3,822.7550066787674,8,0,BR003,Deposit,0,0
1466,60,42140.38153938082,3966.17318911,72.60609390763953,74,1,766.2518008276825,2,1,BR002,Transfer,0,0
1467,39,65364.08677600049,8157.655415703943,143.2145059958436,145,5,568.694064753856,38,0,BR004,Transfer,1,0
1468,43,57254.776630337394,2581.466437855719,310.072156145353,50,3,645.4662197103227,28,2,BR002,Bill Payment,1,0
1469,45,111328.36615766675,19399.098052370457,599.500256435359,39,3,715.9724080205898,20,2,BR004,Bill Payment,1,0
1470,67,56351.33383760206,1955.7051329146816,154.9955872408595,169,2,721.6628547062045,34,0,BR004,Deposit,0,0
1471,38,105538.33020343354,12180.161714693073,176.26022616618704,138,1,594.6654993984175,9,0,BR003,Deposit,1,0
1472,66,77912.95040603424,30001.72965169957,118.3668269476689,12,2,780.0995844975625,22,2,BR003,Withdrawal,1,0
1473,24,47367.90264394598,16982.114445872616,117.53872313577271,79,2,756.7657093427138,38,1,BR003,Withdrawal,0,0
1474,34,72277.84035571465,16056.813105411235,1189.3054060834284,15,3,732.7331142428237,24,1,BR004,Bill Payment,1,0
1475,37,58302.98558056814,28715.845806706442,403.6445029572916,28,1,793.9709943498485,23,0,BR002,Deposit,0,0
1476,58,70327.46479630715,23210.846078132756,67.79431248302366,132,3,730.6602994799642,19,1,BR003,Deposit,0,0
1477,66,49294.398276468135,17086.11930617343,512.4114924267586,36,3,730.4006615476293,14,0,BR003,Bill Payment,0,0
1478,37,102183.90793361107,9203.458350499779,512.0840893743001,119,3,808.0375490275569,20,1,BR002,Bill Payment,0,0
1479,71,85358.75799752794,11795.80012689186,439.20922018566307,65,3,776.0853706509396,11,1,BR002,Transfer,0,0
1480,39,65699.194499555,11358.265191004142,57.88105575878099,98,5,640.0944778761929,17,0,BR003,Bill Payment,0,0
1481,45,103040.52489752974,8387.170071851024,209.69370326820246,47,4,743.3236625070341,22,0,BR004,Transfer,0,0
1482,57,66634.14336982268,13908.32860694632,45.15834765567126,81,1,652.5012494528993,28,0,BR004,Withdrawal,1,0
1483,66,89147.74922694563,15156.729273428904,678.4790101031656,39,5,734.2908185665194,35,0,BR003,Bill Payment,0,0
1484,24,65842.61292549333,798.3437955759691,425.8839808834809,38,4,732.362945491387,4,1,BR002,Bill Payment,0,0
1485,18,73665.52708583273,26688.382499660685,283.06394214631837,44,4,602.157288128081,38,1,BR004,Bill Payment,1,0
1486,49,63208.34681925885,15688.177617659534,168.03792683699183,179,4,690.4708072082275,25,0,BR002,Transfer,0,0
1487,30,67096.62978522661,9634.953342444442,81.45867972385189,97,5,717.5679916506282,38,0,BR001,Bill Payment,0,0
1488,47,68751.70092853598,13990.583808565118,45.020115132008364,124,1,668.459686630409,10,1,BR002,Bill Payment,0,0
1489,40,50265.89968525534,20373.320020427404,1392.6239541656971,26,2,721.0296959673532,10,0,BR002,Deposit,1,0
1490,68,56176.48932769207,0.0,89.08178007130176,164,4,755.4128443900748,17,1,BR001,Deposit,0,0
1491,73,60231.38963730422,11054.453461677787,24.696814713415733,97,2,696.8584855038471,11,0,BR004,Deposit,0,0
1492,36,70053.64236965052,1327.2980262390047,1304.5752767510592,1,2,714.7219633695781,15,0,BR004,Bill Payment,1,0
1493,49,64327.26157092372,35913.03438878058,318.4723766251033,53,3,795.8396854989182,26,1,BR004,Deposit,0,0
1494,47,90806.71574416556,13243.674429917533,637.1439069479517,6,2,732.1237608257659,35,1,BR003,Withdrawal,1,0
1495,46,83636.6030175521,1400.2891716044414,17.900986484899274,37,3,713.0577002772131,16,1,BR001,Deposit,1,0
1496,66,60680.793767441806,44395.20102627653,334.7570073335452,2,1,631.9344434251047,20,1,BR002,Bill Payment,0,0
1497,62,95399.24574394267,7175.8327909764985,203.1386688460056,123,1,745.9718207972194,36,1,BR001,Deposit,0,0
1498,46,106206.45371866005,10118.280737314133,591.301468999732,69,3,722.1104964574357,30,1,BR001,Deposit,0,0
1499,47,20035.821511713424,10768.815840131736,15.673354125837868,169,1,788.8617603590985,34,0,BR001,Deposit,0,0
1500,33,85510.38187145814,4368.42249087868,205.45888599301017,179,4,702.2814980312318,26,1,BR001,Withdrawal,0,0
1501,57,49754.34765870702,14226.168157465287,641.9262834905569,175,1,571.8613449906203,22,0,BR001,Withdrawal,0,0
1502,36,82616.45646911259,0.0,295.84172963211864,13,3,579.9915391820217,31,1,BR001,Transfer,0,0
1503,35,92241.2346942215,21773.085445895624,319.437516412733,69,4,750.4976534631813,16,0,BR003,Bill Payment,1,0
1504,18,45706.162920767856,1849.7561633650148,40.88604570091594,66,2,659.0864481611293,10,0,BR001,Withdrawal,1,0
1505,31,24248.803821653266,8262.106299207193,56.77778475087922,59,2,729.5737425777348,0,2,BR001,Withdrawal,1,0
1506,68,83379.54994074903,18763.677063175463,452.04069359298967,68,2,706.9962851151649,27,1,BR004,Withdrawal,0,0
1507,64,67978.85461463945,10159.85083524496,449.6294240570189,59,3,687.3212232614255,17,0,BR001,Bill Payment,0,0
1508,67,28294.347414142183,10528.070276121362,1547.2674150461553,117,2,692.2547100088244,19,0,BR001,Transfer,1,0
1509,19,120650.41912018208,2891.3030154320622,497.85263051368514,10,1,638.4227346468341,6,0,BR004,Bill Payment,1,0
1510,71,78737.22706964414,30860.833957234052,271.88986354797265,141,2,697.8955617770231,36,1,BR004,Deposit,0,0
1511,45,79742.20088275336,16783.34143985931,778.882301088907,130,5,658.0854597043921,15,0,BR004,Transfer,1,0
1512,66,95047.99055636507,2254.9354655774987,44.137156537334825,15,5,672.9420435912007,38,1,BR002,Deposit,0,0
1513,67,52221.87303737696,13603.642014520661,238.62299761216397,46,2,676.3445668703587,22,1,BR001,Withdrawal,1,0
1514,47,67869.99046595089,1618.7880481382108,135.37076041287855,138,2,683.1314711070896,31,1,BR001,Bill Payment,0,0
1515,55,35974.91789684522,27501.728645905045,44.210783029241476,150,5,763.552141955496,16,0,BR001,Deposit,0,0
1516,68,51625.134159725945,13796.741646376913,576.7263543897081,89,2,689.9146419556714,18,1,BR004,Transfer,1,0
1517,21,73484.52001032323,3220.081248836401,285.9870337665836,77,4,770.6591635613069,33,1,BR003,Deposit,0,0
1518,18,28363.737323086054,18278.31662061525,325.465427276376,136,5,806.6498465928537,13,0,BR001,Deposit,0,0
1519,25,51001.629995082214,9497.31895156518,211.90497817104892,149,3,758.8461255739305,2,0,BR004,Withdrawal,1,0
1520,46,44585.45288137015,405.94210029767237,246.72433499001917,150,5,736.4127974547957,38,1,BR004,Deposit,0,0
1521,72,68126.02940364758,15429.417005101888,49.32715409164195,110,1,721.8782546638464,24,1,BR004,Deposit,0,0
1522,56,77643.42775663767,15175.576507241043,447.0175351124883,97,4,759.5751096335049,10,0,BR002,Withdrawal,0,0
1523,20,81327.36169628205,22239.602693106583,226.56871020938576,45,3,705.2552517017367,14,0,BR004,Transfer,0,0
1524,49,86973.96618511932,12580.532012260179,678.7999359349745,91,2,767.9198892170039,18,0,BR003,Withdrawal,1,0
1525,27,95186.57062459216,12963.542582626958,87.40531509105267,168,1,741.9874063702779,14,2,BR002,Deposit,0,0
1526,27,78359.39998103493,13441.197328906655,91.79298665082426,114,1,673.8111677453728,14,0,BR004,Bill Payment,0,0
1527,36,106521.38977567715,26357.546950563265,415.1117679669353,150,4,761.7095616071964,37,0,BR003,Withdrawal,0,0
1528,63,67629.05546782301,9209.338290533364,748.3299626675284,158,3,705.4036004184298,14,2,BR003,Withdrawal,0,0
1529,51,61186.93460648795,16225.094719251581,255.61350393757976,73,1,691.5707594671379,8,1,BR001,Deposit,0,0
1530,50,78360.76199392088,17550.709068140506,519.2458076291546,173,3,665.6660587720709,4,0,BR004,Bill Payment,0,0
1531,40,60238.954150163045,15147.988673076838,2923.246271177844,35,3,710.6213193512201,18,1,BR004,Transfer,1,0
1532,72,105756.4240330511,8868.858545463863,1852.8373426558435,42,1,768.7523830789089,23,1,BR001,Bill Payment,0,0
1533,45,89881.63640897466,13085.436065767532,545.5577972758362,133,3,761.2258003915126,28,0,BR003,Withdrawal,0,0
1534,49,81506.11917238931,11157.080147104341,538.1937948150253,27,4,723.737565822127,4,0,BR004,Bill Payment,0,0
1535,67,67891.22556890972,29632.89324100623,113.8049137895521,32,1,740.9750548507525,21,0,BR001,Transfer,0,0
1536,24,56035.50222887302,7880.1259311182475,717.199210073825,136,4,788.018775406579,12,0,BR001,Bill Payment,0,0
1537,46,80429.15010049072,3786.7932637299455,207.74621210587944,103,4,688.5023596180397,28,0,BR003,Bill Payment,1,0
1538,25,40203.8560593669,11944.184777102319,1308.0035461738075,85,3,620.9205997528856,15,0,BR003,Bill Payment,0,0
1539,18,98755.99773570246,11309.716223141946,33.97385993360603,146,3,790.0790896525001,35,0,BR004,Withdrawal,0,0
1540,74,61091.99248152178,13771.591681517668,228.96721344680552,78,1,661.9155223578497,16,1,BR004,Deposit,1,0
1541,72,71712.34813129604,7882.980580188015,324.62860763797624,143,2,650.6763313659267,19,1,BR002,Deposit,0,0
1542,20,44988.77632374765,12993.36131939589,207.78257632889225,154,1,573.2661571265814,13,0,BR003,Bill Payment,0,0
1543,41,80905.69778862287,13166.463350740902,94.58230197869064,44,4,738.9898137215007,5,0,BR002,Withdrawal,0,0
1544,40,55017.68451755677,20153.907204240044,359.5655243399379,32,3,585.4983162813445,21,0,BR002,Withdrawal,0,0
1545,25,79283.03338671217,12837.057453382367,564.1002779172735,28,4,646.4818834615784,39,0,BR001,Withdrawal,0,0
1546,71,81662.65631750257,12922.2752756843,414.0731734939253,167,5,740.1765756160542,8,0,BR001,Deposit,1,0
1547,74,50752.093501052106,16647.117417376652,106.86369819487808,160,5,749.534487668586,31,2,BR004,Withdrawal,0,0
1548,64,40282.359339892115,19808.895568633656,526.1225893244833,77,4,653.3807096247236,23,1,BR003,Bill Payment,1,0
1549,54,98701.79816397998,3146.9179113607897,118.7686805546968,18,2,689.6092671105316,32,1,BR003,Deposit,1,0
1550,20,60769.421251360196,729.1149611986075,77.04688445133996,103,2,637.9183831515693,12,1,BR002,Withdrawal,0,0
1551,68,69946.67395300404,27259.3166644543,469.3360780512167,70,1,660.6122248532172,34,0,BR002,Bill Payment,0,0
1552,50,75680.21954222833,18336.67894135342,740.0621082748953,119,1,717.6350682107035,5,0,BR004,Deposit,1,0
1553,45,37418.59714223915,10025.520273035374,262.7565338498044,139,1,663.8847324842479,39,0,BR001,Withdrawal,0,0
1554,64,75178.65501003753,12177.31742969818,303.19529579445026,160,3,681.9049471877031,29,2,BR003,Transfer,0,0
1555,25,67180.78379540202,8466.94476003156,144.2431072145356,148,2,596.4705322867703,37,0,BR003,Bill Payment,0,0
1556,51,50842.32465050339,13901.52651997397,272.9762919658801,97,4,778.3069315364296,15,1,BR003,Transfer,0,0
1557,52,39556.20833356996,3253.465295357808,56.61759078812425,168,5,734.7046615219746,0,0,BR003,Deposit,1,0
1558,49,78329.48205505994,19561.502865809336,1247.891294963087,136,2,754.5033760286042,17,1,BR001,Withdrawal,0,0
1559,41,89809.66418028735,13579.080587656515,644.497123425035,35,2,789.3297727231803,21,0,BR004,Bill Payment,1,0
1560,31,68928.99138264166,13904.64386430016,441.01566850225504,69,2,641.2350987117999,25,0,BR004,Bill Payment,1,0
1561,49,33441.76247930689,3954.5185558933017,309.04447774345044,126,1,673.9123861880383,13,1,BR001,Bill Payment,0,0
1562,73,41738.67802215593,16718.40387095372,628.4122740051082,99,3,566.3615942692452,36,0,BR004,Transfer,0,0
1563,63,55493.27839487082,4161.2552116856305,273.08650060844474,78,4,900.0,13,2,BR004,Withdrawal,1,0
1564,60,99421.6343055365,5770.642260820927,142.6550682273758,149,1,688.5290279277837,25,1,BR002,Withdrawal,0,0
1565,33,59571.48543382474,12788.597310975762,69.91960178919796,111,3,771.7109529940439,35,1,BR001,Withdrawal,0,0
1566,21,54691.4836984396,34565.98709654086,417.1789965293028,152,2,612.3287198965179,22,0,BR004,Transfer,0,0
1567,69,28183.334407125476,13543.195200193284,1060.435944567974,17,3,768.7471897950106,1,0,BR002,Deposit,0,0
1568,54,50552.93461757756,0.0,66.71405544410716,146,1,829.0313613654766,38,0,BR001,Transfer,0,0
1569,71,37875.400212201734,6217.487549753246,79.38917805019912,140,2,694.7803475680413,6,0,BR001,Deposit,0,0
1570,38,42930.0437196984,18153.562009985166,227.3861555461849,144,1,628.2382952387279,38,0,BR003,Transfer,0,0
1571,31,67638.91496349234,1843.851495142886,657.8174850594402,4,4,689.2842519338125,21,0,BR002,Withdrawal,1,0
1572,48,56174.3874765541,19479.92197031094,139.21223937165792,162,2,543.1266932529942,27,0,BR002,Withdrawal,0,0
1573,72,102388.8779587696,13429.385172885268,117.16518505101693,92,3,696.3479309284711,37,0,BR002,Withdrawal,0,0
1574,65,88716.0741995645,20921.94473331698,386.9981294076629,174,1,756.4676997519097,19,2,BR001,Transfer,1,0
1575,35,51604.55336817255,6970.3130167410245,306.81634388522997,75,5,696.496964893854,17,0,BR003,Bill Payment,0,0
1576,24,44830.00748170867,6268.944765605557,24.84394458481842,159,3,679.1102311717723,23,0,BR001,Transfer,0,0
1577,27,95418.12258461224,17084.8664245606,34.00098494644302,153,3,735.9297681278423,32,0,BR004,Deposit,0,0
1578,24,101520.93476863662,11932.244625250565,412.0223427697897,103,2,741.2817392864687,25,0,BR004,Transfer,0,0
1579,50,18000.0,11387.794693923532,250.28783408851928,24,3,582.8066106246372,18,1,BR004,Deposit,1,0
1580,40,67042.86772737744,26120.728820541568,1415.8693044785318,65,1,705.2176073595152,12,2,BR003,Transfer,0,0
1581,38,59458.677226272004,17437.268343556065,453.94217625502023,117,5,869.5189586960471,9,0,BR001,Bill Payment,1,0
1582,36,79280.64308131862,0.0,5.0,153,4,605.5488628046384,13,0,BR002,Bill Payment,0,0
1583,65,107738.69873155309,19191.61310264749,262.3550324230232,156,5,693.0206817016854,8,0,BR004,Withdrawal,0,0
1584,36,54350.74557478844,18290.719203736095,214.08007038475066,164,1,834.9222285436192,10,0,BR004,Bill Payment,0,0
1585,53,19664.632677393893,22664.201585010887,45.1393295568178,82,2,776.2922609580573,2,3,BR001,Transfer,0,0
1586,46,77738.1694032838,3542.7142238384185,1026.6662783465836,6,1,663.0622323456757,39,0,BR002,Bill Payment,0,0
1587,35,95579.20950929246,14923.252426891106,653.9254664424194,66,3,713.4294765735823,11,0,BR003,Withdrawal,0,0
1588,19,58317.28480656496,13004.670191188632,104.59053589414368,67,2,698.8521824010624,34,0,BR004,Transfer,0,0
1589,18,49489.17543692746,3381.31337268222,118.27535308531598,72,4,646.6349736974832,38,0,BR004,Deposit,0,0
1590,64,55380.293081690616,20520.899111159226,13.0167368011502,95,4,693.8023524754842,38,1,BR004,Transfer,0,0
1591,22,83704.51807688717,9826.086006215557,140.7986199294668,48,1,679.4023707035429,31,2,BR002,Withdrawal,0,0
1592,37,55001.859291730434,22374.59152127101,351.42654056098735,70,3,706.8924256653725,38,1,BR004,Bill Payment,0,0
1593,28,72232.7266075426,5314.270934392715,218.4729406420703,78,4,646.6131773516277,13,0,BR002,Bill Payment,0,0
1594,59,65611.66414627868,0.0,1392.8171929831028,67,5,609.6367259828737,0,1,BR004,Transfer,1,0
1595,19,63341.648526699144,9816.904361719698,23.08561660416882,176,2,696.110345862534,26,2,BR004,Deposit,0,0
1596,20,80428.43118854912,14087.218643062026,358.0369638593037,65,5,819.0582752725146,36,1,BR002,Deposit,0,0
1597,40,54471.24220298772,7192.236655029793,781.643903080864,172,4,704.7542048383957,0,0,BR002,Deposit,0,0
1598,72,55527.09567598986,0.0,262.14092600061696,63,4,675.7884354747919,28,0,BR003,Deposit,0,0
1599,29,82547.26269999458,15452.84230426893,5.0,46,1,751.7860063526949,23,0,BR001,Transfer,0,0
1600,37,43287.642868289644,15410.826214698232,111.25193616082711,147,1,687.9176271183235,16,0,BR004,Bill Payment,0,0
1601,22,45635.1558019088,18184.505506868696,156.48820374104474,73,2,829.7623047471377,34,1,BR004,Deposit,1,0
1602,54,37273.08559044094,8575.568080043004,1352.4931370775446,71,1,698.7261243493446,30,2,BR001,Transfer,0,0
1603,55,83678.24009208418,8084.534408562835,971.1381739374552,110,3,748.0347944210714,31,0,BR001,Transfer,0,0
1604,47,62684.78670221211,24962.89595521342,1191.7113939071469,178,2,646.1776932324709,18,0,BR001,Transfer,0,0
1605,26,36100.46678626054,0.0,698.925107110443,63,3,734.2162477335663,30,0,BR004,Deposit,0,0
1606,51,83783.7883707995,9775.93985699124,173.32844405727977,41,1,718.2565433860627,38,0,BR004,Deposit,1,0
1607,70,52778.07244534042,13280.716615186251,945.2586806271951,7,2,695.0445712738555,19,0,BR004,Transfer,0,0
1608,61,45823.08226558853,17454.19647012817,1600.003162900436,137,4,663.8769567181196,27,1,BR002,Transfer,1,0
1609,52,60695.07170470706,13527.904641638868,172.35705332136104,4,5,654.3378884043337,2,2,BR003,Transfer,1,0
1610,69,97531.91940829362,3702.0662538459674,120.74267221693896,89,4,718.7646864785756,31,0,BR003,Bill Payment,1,0
1611,39,56310.83167707545,22508.52553218769,316.6713545697534,177,3,743.0257376787531,21,2,BR001,Bill Payment,1,0
1612,61,77657.45501054286,12017.166710492167,82.88455429074982,134,4,690.0986042594108,14,0,BR001,Withdrawal,0,0
1613,41,80995.76044992098,0.0,13.267302615969717,82,4,719.1087550384555,37,0,BR004,Withdrawal,0,0
1614,34,74752.01255614094,13882.589856960549,1166.2598595265133,21,5,696.3459725307061,18,0,BR003,Deposit,0,0
1615,27,92963.57629283376,16277.491840993174,1040.0765387408028,143,5,705.8968217433771,30,0,BR003,Bill Payment,0,0
1616,47,49443.447898089864,29646.695580583033,71.00709525741958,128,4,684.9688512125942,25,0,BR002,Withdrawal,0,0
1617,73,42046.63345289261,15678.762139832628,209.52398730090985,105,5,700.2580805557816,4,1,BR004,Transfer,0,0
1618,63,41614.73356745011,0.0,711.2285834332989,104,4,887.8628319772199,19,0,BR004,Transfer,0,0
1619,40,61821.69486340455,0.0,432.702421231807,68,2,720.8144009165197,1,0,BR003,Deposit,0,0
1620,49,44164.973527508366,23328.385123784406,200.8702632419877,160,4,744.170787090173,20,1,BR003,Deposit,0,0
1621,34,68245.90006103723,4774.772879857746,545.2984061724504,110,1,729.6616523729668,35,1,BR002,Withdrawal,0,0
1622,67,66693.74523394766,0.0,909.3945905328944,157,5,680.6028223692058,27,0,BR002,Transfer,0,0
1623,68,87408.6126700929,21004.597809825893,1042.3328318787248,66,5,789.5792449304167,19,0,BR004,Deposit,0,0
1624,34,71405.17478119288,7718.377690067964,190.47282221981857,162,3,678.6185360701561,36,1,BR002,Deposit,0,0
1625,31,55844.65917104814,20523.12567743647,76.25151301289331,27,3,772.8538184259786,38,1,BR003,Bill Payment,0,0
1626,26,74038.68249751902,3767.524452035297,975.9986675506027,60,1,675.6055101353486,35,1,BR004,Withdrawal,0,0
1627,57,42335.7315622453,25264.311002992923,38.84912483087026,118,5,631.8019236599172,10,1,BR003,Deposit,0,0
1628,19,64160.90486346502,19848.573362399482,511.605559264955,167,5,724.5777345765335,2,0,BR004,Withdrawal,0,0
1629,62,72026.82713910278,5495.831700587877,60.56053203716429,44,3,621.6732150728525,36,0,BR004,Transfer,0,0
1630,42,67844.98715930278,0.0,197.31666814544926,36,3,736.4948157511626,19,1,BR003,Withdrawal,0,0
1631,56,74131.43208859165,32746.474728787274,212.1092333073062,19,4,615.4088940736078,31,0,BR004,Deposit,0,0
1632,26,50830.98765431859,10108.130682061683,69.15032272752967,91,5,676.6694378669002,24,0,BR004,Bill Payment,1,0
1633,71,90344.69086180936,5135.4151763185455,1023.9284684802375,45,5,598.7789212432681,20,0,BR002,Withdrawal,1,0
1634,39,105087.71688670554,24476.77441946549,5.0,149,4,896.6916906581911,15,0,BR003,Withdrawal,0,0
1635,60,29741.124813110924,20511.838680711964,897.0046472044723,151,5,583.222830826858,0,0,BR003,Transfer,1,0
1636,63,38256.84408900654,22645.16888981322,861.0779279601496,155,1,699.6869618277483,22,0,BR002,Bill Payment,0,0
1637,21,65947.82617653649,11113.42550234042,152.4828820632584,98,3,779.031299203101,23,0,BR004,Withdrawal,1,0
1638,43,59355.878427836775,28929.492212912617,487.3426629294986,19,3,771.5470136010917,24,1,BR001,Bill Payment,0,0
1639,46,106721.07292700121,204.43637503774517,116.57372735775924,41,3,758.5939485521196,6,0,BR001,Deposit,0,0
1640,62,69835.25511533815,7031.5543059823085,568.8076843626593,26,2,676.7940128244967,37,0,BR003,Bill Payment,0,0
1641,51,95635.99558197106,15508.908801433952,329.4114653797509,28,1,793.5762262435901,38,1,BR002,Deposit,1,0
1642,40,19919.2744980208,22513.00209813402,142.79882932539343,64,1,762.9373763561528,34,0,BR004,Transfer,1,0
1643,54,82911.72863331175,17950.431184723468,204.48678255574885,68,4,713.8609732362333,13,0,BR002,Transfer,1,0
1644,28,49258.62997631694,11254.20837737888,468.32964705562813,80,2,715.8406530408614,8,2,BR004,Transfer,1,0
1645,23,48906.06346836754,7723.669194844686,946.1990931174626,51,5,677.7254146669239,2,0,BR003,Deposit,1,0
1646,35,59536.123418933275,22561.59772523419,56.03899708729784,102,1,635.3243581916873,37,0,BR003,Withdrawal,0,0
1647,38,33659.15992591597,18879.564119493276,338.8588537233266,176,2,785.6005682835101,19,0,BR001,Deposit,1,0
1648,59,74741.28155708076,4129.285865780422,117.06669649579347,10,2,790.8545595521073,32,1,BR002,Bill Payment,0,0
1649,53,69195.7292677695,3861.575417432756,646.5291233633774,167,1,637.1123601279055,31,1,BR003,Bill Payment,1,0
1650,58,70856.22946011995,7090.606610044362,29.130357198887808,100,4,688.2350384397665,35,1,BR002,Deposit,0,0
1651,55,84514.68248692394,5936.143209425627,467.1280892461379,122,2,688.960374847875,25,0,BR003,Transfer,0,0
1652,51,98325.20501627139,21268.56821291821,76.92258273526336,147,3,696.7140867381783,4,1,BR004,Transfer,1,0
1653,34,56998.35692007396,15921.590899962159,362.9179449291515,64,2,703.5006415011308,29,1,BR004,Bill Payment,1,0
1654,54,75501.71407420242,17020.085163627882,722.4064549776613,124,5,765.2803023152326,16,0,BR001,Bill Payment,1,0
1655,42,71445.74058336955,13725.026731170985,562.7305423185019,19,1,646.694788405928,5,1,BR003,Withdrawal,0,0
1656,55,73307.51913923667,14148.93643803619,559.254298051765,76,5,639.7557105941138,14,0,BR001,Withdrawal,1,0
1657,29,73637.14861825164,0.0,291.79611493817816,62,4,785.5633819500083,0,1,BR001,Withdrawal,1,0
